RECNUM,ID,TREAT,SEX,FAM,FWL,AGE,WEAR,NRECAP,REL_DATE,COND_0,SPECIES,SITE,NOTEBOOK
232,455,LD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
233,459,LD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
234,464,LD,M,1,2.542124122,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
235,463,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
236,460,LD,M,1,2.268230473,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
237,452,LD,M,1,2.379760851,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
238,426,LD,M,1,2.767653917,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
239,467,LD,M,1,2.624787656,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
240,429,LD,M,1,2.640583723,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
241,461,LD,F,1,2.437565999,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
242,437,LD,F,1,2.531975935,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
243,447,LD,F,1,2.653819704,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
244,443,LD,F,1,2.529445225,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
245,458,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
246,454,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
247,456,LD,M,1,2.50929039,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
248,425,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
249,440,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
250,441,LD,M,1,2.611696473,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
251,446,LD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
252,438,LD,F,1,2.514313993,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
253,453,LD,F,1,2.645870175,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
254,445,LD,M,1,2.420562618,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
255,433,LD,M,1,2.372632267,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
256,428,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
257,434,LD,M,1,2.511800935,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
258,421,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
259,451,LD,F,1,2.367891745,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
260,444,LD,F,1,2.849091011,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
261,420,LD,M,1,2.491786692,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
262,450,LD,F,1,2.501773799,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
263,442,LD,M,1,2.491786692,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
264,423,LD,M,1,2.300209027,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
265,449,LD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
266,418,LD,M,1,2.201194131,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
267,419,LD,F,1,2.430264259,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
268,431,LD,M,1,2.367891745,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
269,436,LD,M,1,2.372632267,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
270,432,LD,M,1,2.474405091,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
271,424,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
272,193,SD,F,150,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
273,190,SD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
274,351,LD,M,10,2.2233165,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
275,338,LD,F,10,2.627413757,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
276,347,LD,M,10,2.389298958,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
277,335,LD,F,10,2.444889677,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
278,344,LD,M,10,2.386910854,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
279,345,LD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
280,346,LD,M,10,2.427835209,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
281,333,LD,M,10,2.466993,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
282,342,LD,M,10,2.227767583,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
283,339,LD,M,10,2.442446009,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
284,349,LD,F,10,2.413311812,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
285,332,LD,F,10,2.486808098,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
286,348,LD,F,10,2.452235359,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
287,341,LD,F,10,2.601270553,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
288,336,LD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
289,350,LD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
290,401,LD,M,5,2.542124122,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
291,381,LD,M,5,2.494279725,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
292,400,LD,M,5,2.420562618,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
293,394,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
294,383,LD,M,5,2.403677846,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
295,370,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
296,403,LD,M,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
297,405,LD,M,5,2.688544583,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
298,409,LD,F,5,2.601270553,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
299,388,LD,F,5,2.410899706,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
300,399,LD,M,5,2.422984391,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
301,371,LD,M,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
302,379,LD,F,5,2.554866572,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
303,389,LD,F,5,2.529445225,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
304,410,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
305,387,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
306,404,LD,M,5,2.367891745,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
307,384,LD,F,5,2.664456242,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
308,385,LD,M,5,2.751097712,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
309,396,LD,M,5,2.382141802,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
310,382,LD,F,5,2.567672894,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
311,407,LD,M,5,2.609086082,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
312,397,LD,F,5,2.549761945,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
313,406,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
314,411,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
315,408,LD,M,5,2.526917044,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
316,374,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
317,375,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
318,378,LD,F,5,2.447335789,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
319,395,LD,M,5,2.685857382,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
320,377,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
321,391,LD,F,5,2.583125242,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
322,373,LD,F,5,2.570241851,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
323,372,LD,M,5,2.437565999,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
324,390,LD,F,5,2.637944459,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
325,386,LD,M,5,2.389298958,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
326,393,LD,M,5,2.471931923,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
327,402,LD,M,5,2.363160694,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
328,380,LD,M,5,2.559981418,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
329,376,LD,F,5,2.596073211,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
330,392,LD,M,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
331,68,SD,F,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
332,448,LD,F,1,2.457144737,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
333,357,LD,M,8,2.440004784,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
334,194,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
335,398,LD,M,5,2.457144737,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
336,334,LD,M,10,2.677811884,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
337,340,LD,F,10,2.516829564,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
338,154,SD,M,7,2.506782354,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
339,149,SD,F,11,2.471931923,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
340,191,SD,F,1,2.583125242,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
341,485,LD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
342,90,SD,M,15,2.454688821,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
343,88,SD,M,15,2.327977815,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
344,92,SD,F,15,2.447335789,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
345,82,SD,M,15,2.201194131,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
346,86,SD,M,15,2.346676331,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
347,87,SD,F,15,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
348,85,SD,F,15,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
349,89,SD,M,15,2.442446009,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
350,81,SD,M,15,2.504276824,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
351,83,SD,M,15,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
352,80,SD,F,15,2.471931923,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
353,84,SD,M,15,2.50929039,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
354,91,SD,M,15,2.272771473,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
355,470,LD,F,3,2.590886254,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
356,471,LD,F,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
357,469,LD,F,3,2.580543408,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
358,472,LD,F,3,2.430264259,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
359,473,LD,F,3,2.353726931,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
360,475,LD,F,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
361,476,LD,M,3,2.590886254,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
362,474,LD,F,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
363,477,LD,F,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
364,478,LD,F,3,2.506782354,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
365,479,LD,M,3,2.365525036,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
366,482,LD,M,3,2.332638429,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
367,481,LD,F,3,2.339646852,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
368,480,LD,M,3,2.37738228,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
369,497,LD,M,10,2.590886254,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
370,499,LD,F,10,2.370260821,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
371,506,LD,M,11,2.494279725,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
372,503,LD,F,10,2.927064372,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
373,491,LD,F,1,2.406082726,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
374,511,LD,M,3,2.256917626,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
375,505,LD,F,11,2.415726331,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
376,490,LD,M,1,2.403677846,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
377,507,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
378,502,LD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
379,510,LD,F,10,2.353726931,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
380,501,LD,M,10,2.314051768,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
381,508,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
382,494,LD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
383,500,LD,M,10,2.325651,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
384,513,LD,M,1,2.358439095,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
385,493,LD,M,1,2.261435978,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
386,509,LD,F,11,2.593478436,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
387,495,LD,F,10,2.314051768,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
388,492,LD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
389,205,SD,M,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
390,207,SD,M,11,2.229996464,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
391,514,LD,F,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
392,496,LD,M,10,2.531975935,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
393,206,SD,M,11,2.6064783,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
394,504,LD,F,7,2.601270553,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
395,204,SD,M,10,2.356081835,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
396,202,SD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
397,498,LD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
398,200,SD,M,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
399,201,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
400,203,SD,M,10,2.341987669,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
401,515,LD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
402,512,LD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
403,210,SD,F,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
404,213,SD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
405,211,SD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
406,212,SD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
407,214,SD,M,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
408,543,LD,M,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
409,555,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
410,551,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
411,560,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
412,556,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
413,519,LD,M,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
414,554,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
415,540,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
416,537,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
417,553,LD,M,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
418,539,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
419,532,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
420,562,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
421,549,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
422,557,LD,M,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
423,561,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
424,531,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
425,530,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
426,563,LD,M,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
427,552,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
428,526,LD,M,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
429,518,LD,M,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
430,566,LD,M,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
431,548,LD,M,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
432,529,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
433,545,LD,M,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
434,544,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
435,565,LD,M,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
436,522,LD,M,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
437,527,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
438,521,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
439,523,LD,M,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
440,524,LD,F,8,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
441,535,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
442,528,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
443,536,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
444,520,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
445,10526,LD,F,7,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
446,550,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
447,558,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
448,534,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
449,567,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
450,525,LD,F,NA,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
451,547,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
452,542,LD,F,10,NA,0,2,0,5/5/1992,2,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
453,538,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
454,533,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
455,541,LD,F,1,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
456,564,LD,M,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
457,215,SD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
458,546,LD,F,10,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
459,559,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
460,568,LD,F,11,NA,0,1,0,5/5/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
461,216,SD,M,1,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
462,217,SD,M,11,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
463,218,SD,M,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
464,569,LD,F,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
