RECNUM,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,WTDBUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,WEAR,NOTEBOOK
927,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,143,8,F,12.02,4,Corfu.Weighted.1995
928,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,144,9,F,12.25,5,Corfu.Weighted.1995
929,Pontia_occidentalis,Corfu_WA,203,M,WTD,2.5,81,92,1995-05-17,1,138,1,F,10.38,1,Corfu.Weighted.1995
930,Pontia_occidentalis,Corfu_WA,203,M,WTD,2.5,81,92,1995-05-17,1,140,2,F,10.32,3,Corfu.Weighted.1995
931,Pontia_occidentalis,Corfu_WA,206,M,CTL,2.5,75,75,1995-05-17,1,139,1,F,9.93,2,Corfu.Weighted.1995
932,Pontia_occidentalis,Corfu_WA,207,M,WTD,2.4,75,84,1995-05-17,1,138,1,B,9.48,2,Corfu.Weighted.1995
933,Pontia_occidentalis,Corfu_WA,207,M,WTD,2.4,75,84,1995-05-17,1,138,2,S,10.15,2,Corfu.Weighted.1995
934,Pontia_occidentalis,Corfu_WA,207,M,WTD,2.4,75,84,1995-05-17,1,139,3,F,12.9,2,Corfu.Weighted.1995
935,Pontia_occidentalis,Corfu_WA,207,M,WTD,2.4,75,84,1995-05-17,1,140,4,F,10,5,Corfu.Weighted.1995
936,Pontia_occidentalis,Corfu_WA,208,M,CTL,2.3,62,60,1995-05-17,2,138,1,F,10.2,2,Corfu.Weighted.1995
937,Pontia_occidentalis,Corfu_WA,211,M,WTD,2.4,67,75,1995-05-17,2,138,1,F,10.07,3,Corfu.Weighted.1995
938,Pontia_occidentalis,Corfu_WA,211,M,WTD,2.4,67,75,1995-05-17,2,138,2,F,10.1,3,Corfu.Weighted.1995
939,Pontia_occidentalis,Corfu_WA,212,M,CTL,2.4,71,67,1995-05-17,1,138,1,B,9.28,2,Corfu.Weighted.1995
940,Pontia_occidentalis,Corfu_WA,212,M,CTL,2.4,71,67,1995-05-17,1,138,2,F,9.85,2,Corfu.Weighted.1995
941,Pontia_occidentalis,Corfu_WA,212,M,CTL,2.4,71,67,1995-05-17,1,138,3,N,10.43,2,Corfu.Weighted.1995
942,Pontia_occidentalis,Corfu_WA,212,M,CTL,2.4,71,67,1995-05-17,1,141,4,F,10.18,5,Corfu.Weighted.1995
943,Pontia_occidentalis,Corfu_WA,215,M,WTD,2.6,85,94,1995-05-17,1,138,1,F,9.7,1,Corfu.Weighted.1995
944,Pontia_occidentalis,Corfu_WA,216,M,CTL,2.2,62,57,1995-05-17,1,138,1,F,10.18,2,Corfu.Weighted.1995
945,Pontia_occidentalis,Corfu_WA,216,M,CTL,2.2,62,57,1995-05-17,1,140,2,F,12.1,3,Corfu.Weighted.1995
946,Pontia_occidentalis,Corfu_WA,216,M,CTL,2.2,62,57,1995-05-17,1,142,3,F,9.83,5,Corfu.Weighted.1995
947,Pontia_occidentalis,Corfu_WA,220,M,CTL,2.4,73,71,1995-05-17,2,138,1,F,8.9,3,Corfu.Weighted.1995
948,Pontia_occidentalis,Corfu_WA,220,M,CTL,2.4,73,71,1995-05-17,2,139,2,F,9.52,2,Corfu.Weighted.1995
949,Pontia_occidentalis,Corfu_WA,221,M,WTD,2.4,59,70,1995-05-17,3,138,1,F,12.23,4,Corfu.Weighted.1995
950,Pontia_occidentalis,Corfu_WA,223,M,WTD,2.3,61,69,1995-05-17,2,138,1,N,9.23,4,Corfu.Weighted.1995
951,Pontia_occidentalis,Corfu_WA,223,M,WTD,2.3,61,69,1995-05-17,2,139,2,F,9.9,4,Corfu.Weighted.1995
952,Pontia_occidentalis,Corfu_WA,225,M,WTD,2.4,70,70,1995-05-17,1,138,1,F,10.02,2,Corfu.Weighted.1995
953,Pontia_occidentalis,Corfu_WA,225,M,WTD,2.4,70,70,1995-05-17,1,139,2,F,12.43,2,Corfu.Weighted.1995
954,Pontia_occidentalis,Corfu_WA,225,M,WTD,2.4,70,70,1995-05-17,1,139,3,F,12.88,2,Corfu.Weighted.1995
955,Pontia_occidentalis,Corfu_WA,225,M,WTD,2.4,70,70,1995-05-17,1,140,4,F,9.77,5,Corfu.Weighted.1995
956,Pontia_occidentalis,Corfu_WA,225,M,WTD,2.4,70,70,1995-05-17,1,140,5,N,12.43,5,Corfu.Weighted.1995
957,Pontia_occidentalis,Corfu_WA,225,M,WTD,2.4,70,70,1995-05-17,1,140,6,F,13.03,5,Corfu.Weighted.1995
958,Pontia_occidentalis,Corfu_WA,227,M,WTD,2.4,74,82,1995-05-17,2,138,1,F,11.53,2,Corfu.Weighted.1995
959,Pontia_occidentalis,Corfu_WA,227,M,WTD,2.4,74,82,1995-05-17,2,139,2,F,9.75,2,Corfu.Weighted.1995
960,Pontia_occidentalis,Corfu_WA,227,M,WTD,2.4,74,82,1995-05-17,2,139,3,F,12.17,3,Corfu.Weighted.1995
961,Pontia_occidentalis,Corfu_WA,228,F,CTL,2.4,72,72,1995-05-17,1,138,1,F,9.72,2,Corfu.Weighted.1995
962,Pontia_occidentalis,Corfu_WA,228,F,CTL,2.4,72,72,1995-05-17,1,138,2,F,11.87,3,Corfu.Weighted.1995
963,Pontia_occidentalis,Corfu_WA,229,M,WTD,2.5,71,81,1995-05-17,1,138,1,F,9.42,2,Corfu.Weighted.1995
964,Pontia_occidentalis,Corfu_WA,229,M,WTD,2.5,71,81,1995-05-17,1,139,2,F,9.55,3,Corfu.Weighted.1995
965,Pontia_occidentalis,Corfu_WA,229,M,WTD,2.5,71,81,1995-05-17,1,141,3,F,10.43,4,Corfu.Weighted.1995
966,Pontia_occidentalis,Corfu_WA,229,M,WTD,2.5,71,81,1995-05-17,1,143,4,F,10.05,5,Corfu.Weighted.1995
967,Pontia_occidentalis,Corfu_WA,231,M,WTD,2.3,74,84,1995-05-17,2,143,1,F,12.03,5,Corfu.Weighted.1995
968,Pontia_occidentalis,Corfu_WA,231,M,WTD,2.3,74,84,1995-05-17,2,143,2,F,12.55,5,Corfu.Weighted.1995
969,Pontia_occidentalis,Corfu_WA,231,M,WTD,2.3,74,84,1995-05-17,2,144,3,F,9.67,5,Corfu.Weighted.1995
970,Pontia_occidentalis,Corfu_WA,234,F,CTL,2.5,97,93,1995-05-17,1,141,1,F,10.2,5,Corfu.Weighted.1995
971,Pontia_occidentalis,Corfu_WA,235,M,WTD,2.4,73,75,1995-05-17,2,139,1,F,9.55,2,Corfu.Weighted.1995
972,Pontia_occidentalis,Corfu_WA,235,M,WTD,2.4,73,75,1995-05-17,2,139,2,F,13.37,1,Corfu.Weighted.1995
973,Pontia_occidentalis,Corfu_WA,235,M,WTD,2.4,73,75,1995-05-17,2,140,3,F,10.43,2,Corfu.Weighted.1995
974,Pontia_occidentalis,Corfu_WA,236,F,CTL,2.6,118,117,1995-05-17,4,138,1,F,11.63,4,Corfu.Weighted.1995
975,Pontia_occidentalis,Corfu_WA,236,F,CTL,2.6,118,117,1995-05-17,4,140,2,N,9.98,4,Corfu.Weighted.1995
976,Pontia_occidentalis,Corfu_WA,237,M,WTD,2.4,82,83,1995-05-17,1,138,1,F,9.78,3,Corfu.Weighted.1995
977,Pontia_occidentalis,Corfu_WA,238,F,CTL,2.6,120,115,1995-05-17,1,138,1,F,8.83,3,Corfu.Weighted.1995
978,Pontia_occidentalis,Corfu_WA,239,M,WTD,2.4,60,69,1995-05-17,2,141,1,F,10.97,3,Corfu.Weighted.1995
979,Pontia_occidentalis,Corfu_WA,239,M,WTD,2.4,60,69,1995-05-17,2,141,2,F,11.5,3,Corfu.Weighted.1995
980,Pontia_occidentalis,Corfu_WA,239,M,WTD,2.4,60,69,1995-05-17,2,142,3,F,11.7,3,Corfu.Weighted.1995
981,Pontia_occidentalis,Corfu_WA,239,M,WTD,2.4,60,69,1995-05-17,2,143,4,B,9.08,4,Corfu.Weighted.1995
982,Pontia_occidentalis,Corfu_WA,239,M,WTD,2.4,60,69,1995-05-17,2,143,5,F,12.48,4,Corfu.Weighted.1995
983,Pontia_occidentalis,Corfu_WA,241,M,WTD,2.5,85,93,1995-05-17,1,138,1,N,9.23,4,Corfu.Weighted.1995
984,Pontia_occidentalis,Corfu_WA,241,M,WTD,2.5,85,93,1995-05-17,1,138,2,F,9.8,2,Corfu.Weighted.1995
985,Pontia_occidentalis,Corfu_WA,241,M,WTD,2.5,85,93,1995-05-17,1,138,3,F,10.27,4,Corfu.Weighted.1995
986,Pontia_occidentalis,Corfu_WA,241,M,WTD,2.5,85,93,1995-05-17,1,138,4,F,11.17,4,Corfu.Weighted.1995
987,Pontia_occidentalis,Corfu_WA,241,M,WTD,2.5,85,93,1995-05-17,1,138,5,F,11.67,3,Corfu.Weighted.1995
988,Pontia_occidentalis,Corfu_WA,241,M,WTD,2.5,85,93,1995-05-17,1,139,6,S,8.52,5,Corfu.Weighted.1995
989,Pontia_occidentalis,Corfu_WA,241,M,WTD,2.5,85,93,1995-05-17,1,139,7,F,12.43,5,Corfu.Weighted.1995
990,Pontia_occidentalis,Corfu_WA,242,F,CTL,2.6,117,112,1995-05-17,2,138,1,S,8.82,2,Corfu.Weighted.1995
991,Pontia_occidentalis,Corfu_WA,242,F,CTL,2.6,117,112,1995-05-17,2,138,2,R,10.23,2,Corfu.Weighted.1995
992,Pontia_occidentalis,Corfu_WA,243,M,WTD,2.3,72,78,1995-05-17,1,138,1,S,9.32,2,Corfu.Weighted.1995
993,Pontia_occidentalis,Corfu_WA,244,F,CTL,2.4,88,81,1995-05-17,1,138,1,B,8.98,3,Corfu.Weighted.1995
994,Pontia_occidentalis,Corfu_WA,247,M,WTD,2.4,77,89,1995-05-17,1,138,1,F,9.6,1,Corfu.Weighted.1995
995,Pontia_occidentalis,Corfu_WA,247,M,WTD,2.4,77,89,1995-05-17,1,138,2,F,10.85,1,Corfu.Weighted.1995
996,Pontia_occidentalis,Corfu_WA,247,M,WTD,2.4,77,89,1995-05-17,1,138,3,F,12.07,1,Corfu.Weighted.1995
997,Pontia_occidentalis,Corfu_WA,249,M,WTD,2.3,74,85,1995-05-17,2,138,1,B,12.12,1,Corfu.Weighted.1995
998,Pontia_occidentalis,Corfu_WA,253,M,WTD,2.4,71,75,1995-05-17,3,138,1,F,9.78,3,Corfu.Weighted.1995
999,Pontia_occidentalis,Corfu_WA,253,M,WTD,2.4,71,75,1995-05-17,3,138,2,F,10.32,3,Corfu.Weighted.1995
1000,Pontia_occidentalis,Corfu_WA,257,M,WTD,2.3,54,66,1995-05-17,3,138,1,B,8.92,2,Corfu.Weighted.1995
1001,Pontia_occidentalis,Corfu_WA,257,M,WTD,2.3,54,66,1995-05-17,3,140,2,F,10.25,4,Corfu.Weighted.1995
1002,Pontia_occidentalis,Corfu_WA,257,M,WTD,2.3,54,66,1995-05-17,3,142,3,F,10.4,4,Corfu.Weighted.1995
1003,Pontia_occidentalis,Corfu_WA,259,M,WTD,2.5,78,83,1995-05-17,1,142,1,F,10.82,3,Corfu.Weighted.1995
1004,Pontia_occidentalis,Corfu_WA,261,M,WTD,2.3,60,69,1995-05-17,3,138,1,F,9.92,3,Corfu.Weighted.1995
1005,Pontia_occidentalis,Corfu_WA,263,M,WTD,2.4,57,69,1995-05-17,1,138,1,N,9.07,2,Corfu.Weighted.1995
1006,Pontia_occidentalis,Corfu_WA,263,M,WTD,2.4,57,69,1995-05-17,1,141,2,F,9.57,5,Corfu.Weighted.1995
1007,Pontia_occidentalis,Corfu_WA,263,M,WTD,2.4,57,69,1995-05-17,1,141,3,F,12.28,4,Corfu.Weighted.1995
1008,Pontia_occidentalis,Corfu_WA,263,M,WTD,2.4,57,69,1995-05-17,1,141,4,F,12.77,5,Corfu.Weighted.1995
1009,Pontia_occidentalis,Corfu_WA,265,M,WTD,2.5,73,74,1995-05-17,1,138,1,B,9.15,1,Corfu.Weighted.1995
1010,Pontia_occidentalis,Corfu_WA,265,M,WTD,2.5,73,74,1995-05-17,1,138,2,F,12.53,2,Corfu.Weighted.1995
1011,Pontia_occidentalis,Corfu_WA,265,M,WTD,2.5,73,74,1995-05-17,1,139,3,F,12.9,1,Corfu.Weighted.1995
1012,Pontia_occidentalis,Corfu_WA,265,M,WTD,2.5,73,74,1995-05-17,1,139,4,F,13.18,2,Corfu.Weighted.1995
1013,Pontia_occidentalis,Corfu_WA,267,M,WTD,2.4,69,77,1995-05-17,1,138,1,F,9.45,1,Corfu.Weighted.1995
1014,Pontia_occidentalis,Corfu_WA,269,M,WTD,2.5,83,93,1995-05-17,1,138,1,S,11.8,2,Corfu.Weighted.1995
1015,Pontia_occidentalis,Corfu_WA,269,M,WTD,2.5,83,93,1995-05-17,1,138,2,F,12.35,2,Corfu.Weighted.1995
1016,Pontia_occidentalis,Corfu_WA,269,M,WTD,2.5,83,93,1995-05-17,1,139,3,F,8.78,2,Corfu.Weighted.1995
1017,Pontia_occidentalis,Corfu_WA,269,M,WTD,2.5,83,93,1995-05-17,1,139,4,F,10.07,2,Corfu.Weighted.1995
1018,Pontia_occidentalis,Corfu_WA,269,M,WTD,2.5,83,93,1995-05-17,1,141,5,F,9.72,4,Corfu.Weighted.1995
1019,Pontia_occidentalis,Corfu_WA,271,M,WTD,2.5,92,98,1995-05-17,1,138,1,F,11.57,3,Corfu.Weighted.1995
1020,Pontia_occidentalis,Corfu_WA,273,M,WTD,2.5,78,84,1995-05-17,2,138,1,B,9.33,NA,Corfu.Weighted.1995
1021,Pontia_occidentalis,Corfu_WA,275,M,WTD,2.5,70,76,1995-05-17,1,140,1,F,9.07,2,Corfu.Weighted.1995
1022,Pontia_occidentalis,Corfu_WA,275,M,WTD,2.5,70,76,1995-05-17,1,140,2,F,10.5,2,Corfu.Weighted.1995
1023,Pontia_occidentalis,Corfu_WA,277,F,WTD,2.4,92,102,1995-05-17,1,138,1,S,9.03,2,Corfu.Weighted.1995
1024,Pontia_occidentalis,Corfu_WA,277,F,WTD,2.4,92,102,1995-05-17,1,138,2,F,11.32,1,Corfu.Weighted.1995
1025,Pontia_occidentalis,Corfu_WA,277,F,WTD,2.4,92,102,1995-05-17,1,139,3,F,12.33,3,Corfu.Weighted.1995
1026,Pontia_occidentalis,Corfu_WA,277,F,WTD,2.4,92,102,1995-05-17,1,140,4,F,12.92,4,Corfu.Weighted.1995
1027,Pontia_occidentalis,Corfu_WA,283,F,WTD,2.6,105,116,1995-05-17,1,138,1,N,10.18,2,Corfu.Weighted.1995
1028,Pontia_occidentalis,Corfu_WA,283,F,WTD,2.6,105,116,1995-05-17,1,140,2,F,9.18,3,Corfu.Weighted.1995
1029,Pontia_occidentalis,Corfu_WA,283,F,WTD,2.6,105,116,1995-05-17,1,141,3,F,10.83,4,Corfu.Weighted.1995
1030,Pontia_occidentalis,Corfu_WA,287,F,WTD,2.7,97,111,1995-05-17,2,138,1,B,9.05,2,Corfu.Weighted.1995
1031,Pontia_occidentalis,Corfu_WA,287,F,WTD,2.7,97,111,1995-05-17,2,139,2,F,9.78,3,Corfu.Weighted.1995
1032,Pontia_occidentalis,Corfu_WA,287,F,WTD,2.7,97,111,1995-05-17,2,141,3,F,10.48,4,Corfu.Weighted.1995
1033,Pontia_occidentalis,Corfu_WA,289,F,WTD,2.6,111,122,1995-05-17,1,138,1,B,10.22,3,Corfu.Weighted.1995
1034,Pontia_occidentalis,Corfu_WA,291,F,WTD,2.6,118,128,1995-05-17,1,138,1,S,10.35,2,Corfu.Weighted.1995
1035,Pontia_occidentalis,Corfu_WA,293,F,WTD,2.6,97,110,1995-05-17,1,138,1,F,11.92,3,Corfu.Weighted.1995
1036,Pontia_occidentalis,Corfu_WA,293,F,WTD,2.6,97,110,1995-05-17,1,145,2,F,11.15,5,Corfu.Weighted.1995
1037,Pontia_occidentalis,Corfu_WA,295,F,WTD,2.5,105,117,1995-05-17,1,138,1,F,9.38,2,Corfu.Weighted.1995
1038,Pontia_occidentalis,Corfu_WA,295,F,WTD,2.5,105,117,1995-05-17,1,138,2,F,10.33,2,Corfu.Weighted.1995
1039,Pontia_occidentalis,Corfu_WA,299,F,WTD,2.7,104,117,1995-05-17,2,138,1,F,10.15,3,Corfu.Weighted.1995
1040,Pontia_occidentalis,Corfu_WA,301,F,WTD,2.5,91,100,1995-05-17,1,138,1,F,9,2,Corfu.Weighted.1995
1041,Pontia_occidentalis,Corfu_WA,301,F,WTD,2.5,91,100,1995-05-17,1,138,2,F,9.95,3,Corfu.Weighted.1995
1042,Pontia_occidentalis,Corfu_WA,311,F,WTD,2.5,91,105,1995-05-17,2,138,1,F,10.13,1,Corfu.Weighted.1995
1043,Pontia_occidentalis,Corfu_WA,329,F,WTD,2.5,97,110,1995-05-17,2,138,1,S,10.37,2,Corfu.Weighted.1995
1044,Pontia_occidentalis,Corfu_WA,329,F,WTD,2.5,97,110,1995-05-17,2,140,2,S,11.3,3,Corfu.Weighted.1995
1045,Pontia_occidentalis,Corfu_WA,331,F,WTD,2.6,109,122,1995-05-17,3,138,1,F,12.63,4,Corfu.Weighted.1995
1046,Pontia_occidentalis,Corfu_WA,333,F,WTD,2.5,117,128,1995-05-17,1,138,1,F,9.55,2,Corfu.Weighted.1995
1047,Pontia_occidentalis,Corfu_WA,335,F,WTD,2.4,93,105,1995-05-17,1,138,1,F,9.65,2,Corfu.Weighted.1995
1048,Pontia_occidentalis,Corfu_WA,337,F,WTD,2.5,85,101,1995-05-17,1,138,1,B,8.87,2,Corfu.Weighted.1995
1049,Pontia_occidentalis,Corfu_WA,337,F,WTD,2.5,85,101,1995-05-17,1,138,2,S,9.73,2,Corfu.Weighted.1995
1050,Pontia_occidentalis,Corfu_WA,337,F,WTD,2.5,85,101,1995-05-17,1,138,3,N,10.15,3,Corfu.Weighted.1995
1051,Pontia_occidentalis,Corfu_WA,337,F,WTD,2.5,85,101,1995-05-17,1,138,4,N,11.67,4,Corfu.Weighted.1995
1052,Pontia_occidentalis,Corfu_WA,337,F,WTD,2.5,85,101,1995-05-17,1,143,5,F,12.27,5,Corfu.Weighted.1995
1053,Pontia_occidentalis,Corfu_WA,339,F,WTD,2.7,104,115,1995-05-17,2,138,1,F,9.77,2,Corfu.Weighted.1995
1054,Pontia_occidentalis,Corfu_WA,339,F,WTD,2.7,104,115,1995-05-17,2,143,2,F,9.1,4,Corfu.Weighted.1995
1055,Pontia_occidentalis,Corfu_WA,343,F,WTD,2.5,83,97,1995-05-17,1,142,1,S,10.47,5,Corfu.Weighted.1995
1056,Pontia_occidentalis,Corfu_WA,345,F,U,2.5,97,96,1995-05-18,1,139,1,F,9.22,3,Corfu.Weighted.1995
1057,Pontia_occidentalis,Corfu_WA,345,F,U,2.5,97,96,1995-05-18,1,145,2,F,11.05,5,Corfu.Weighted.1995
1058,Pontia_occidentalis,Corfu_WA,347,F,U,2.4,73,72,1995-05-18,4,139,1,B,8.6,4,Corfu.Weighted.1995
1059,Pontia_occidentalis,Corfu_WA,348,F,CTL,2.6,113,110,1995-05-18,1,139,1,F,9.18,2,Corfu.Weighted.1995
1060,Pontia_occidentalis,Corfu_WA,348,F,CTL,2.6,113,110,1995-05-18,1,140,2,F,9.23,2,Corfu.Weighted.1995
1061,Pontia_occidentalis,Corfu_WA,348,F,CTL,2.6,113,110,1995-05-18,1,142,3,S,10.97,5,Corfu.Weighted.1995
1062,Pontia_occidentalis,Corfu_WA,349,F,U,2.5,85,86,1995-05-18,1,142,1,F,11.35,3,Corfu.Weighted.1995
1063,Pontia_occidentalis,Corfu_WA,350,F,CTL,2.3,84,82,1995-05-18,1,140,1,N,11.43,2,Corfu.Weighted.1995
1064,Pontia_occidentalis,Corfu_WA,350,F,CTL,2.3,84,82,1995-05-18,1,142,2,F,12.18,3,Corfu.Weighted.1995
1065,Pontia_occidentalis,Corfu_WA,351,F,U,2.3,76,75,1995-05-18,3,139,1,S,8.68,2,Corfu.Weighted.1995
1066,Pontia_occidentalis,Corfu_WA,351,F,U,2.3,76,75,1995-05-18,3,139,2,F,10.45,3,Corfu.Weighted.1995
1067,Pontia_occidentalis,Corfu_WA,355,F,U,2.6,117,118,1995-05-18,1,139,1,F,11.95,2,Corfu.Weighted.1995
1068,Pontia_occidentalis,Corfu_WA,355,F,U,2.6,117,118,1995-05-18,1,141,2,F,12.05,2,Corfu.Weighted.1995
1069,Pontia_occidentalis,Corfu_WA,355,F,U,2.6,117,118,1995-05-18,1,142,3,F,10.05,2,Corfu.Weighted.1995
1070,Pontia_occidentalis,Corfu_WA,355,F,U,2.6,117,118,1995-05-18,1,143,4,F,9.9,3,Corfu.Weighted.1995
1071,Pontia_occidentalis,Corfu_WA,355,F,U,2.6,117,118,1995-05-18,1,143,5,S,9.93,3,Corfu.Weighted.1995
1072,Pontia_occidentalis,Corfu_WA,355,F,U,2.6,117,118,1995-05-18,1,144,6,F,9.87,3,Corfu.Weighted.1995
1073,Pontia_occidentalis,Corfu_WA,355,F,U,2.6,117,118,1995-05-18,1,145,7,F,9.85,4,Corfu.Weighted.1995
1074,Pontia_occidentalis,Corfu_WA,357,F,U,2.5,93,91,1995-05-18,2,139,1,F,10.27,2,Corfu.Weighted.1995
1075,Pontia_occidentalis,Corfu_WA,362,M,CTL,2.3,64,61,1995-05-18,2,140,1,N,11.98,4,Corfu.Weighted.1995
1076,Pontia_occidentalis,Corfu_WA,362,M,CTL,2.3,64,61,1995-05-18,2,141,2,F,13.08,4,Corfu.Weighted.1995
1077,Pontia_occidentalis,Corfu_WA,362,M,CTL,2.3,64,61,1995-05-18,2,142,3,F,10.12,5,Corfu.Weighted.1995
1078,Pontia_occidentalis,Corfu_WA,362,M,CTL,2.3,64,61,1995-05-18,2,142,4,F,12.63,5,Corfu.Weighted.1995
1079,Pontia_occidentalis,Corfu_WA,362,M,CTL,2.3,64,61,1995-05-18,2,143,5,F,10.13,5,Corfu.Weighted.1995
1080,Pontia_occidentalis,Corfu_WA,363,F,U,2.5,104,102,1995-05-18,2,139,1,F,12.8,1,Corfu.Weighted.1995
1081,Pontia_occidentalis,Corfu_WA,363,F,U,2.5,104,102,1995-05-18,2,140,2,N,1.17,2,Corfu.Weighted.1995
1082,Pontia_occidentalis,Corfu_WA,365,F,U,2.4,89,88,1995-05-18,2,139,1,N,9.12,2,Corfu.Weighted.1995
1083,Pontia_occidentalis,Corfu_WA,366,F,CTL,2.5,119,116,1995-05-18,1,139,1,B,13.48,1,Corfu.Weighted.1995
1084,Pontia_occidentalis,Corfu_WA,368,F,CTL,2.5,115,110,1995-05-18,2,140,1,N,12.55,2,Corfu.Weighted.1995
1085,Pontia_occidentalis,Corfu_WA,372,F,CTL,2.7,133,132,1995-05-18,1,140,1,F,9.43,2,Corfu.Weighted.1995
1086,Pontia_occidentalis,Corfu_WA,372,F,CTL,2.7,133,132,1995-05-18,1,143,2,F,10.07,4,Corfu.Weighted.1995
1087,Pontia_occidentalis,Corfu_WA,372,F,CTL,2.7,133,132,1995-05-18,1,145,3,F,9.97,5,Corfu.Weighted.1995
1088,Pontia_occidentalis,Corfu_WA,375,F,U,2.8,137,135,1995-05-18,3,139,1,F,10.33,3,Corfu.Weighted.1995
1089,Pontia_occidentalis,Corfu_WA,375,F,U,2.8,137,135,1995-05-18,3,139,2,F,10.58,4,Corfu.Weighted.1995
1090,Pontia_occidentalis,Corfu_WA,377,F,U,2.5,95,95,1995-05-18,3,140,1,F,10.12,4,Corfu.Weighted.1995
1091,Pontia_occidentalis,Corfu_WA,382,M,CTL,2.6,88,85,1995-05-18,2,139,1,S,9.02,2,Corfu.Weighted.1995
1092,Pontia_occidentalis,Corfu_WA,383,F,U,2.5,100,99,1995-05-18,2,139,1,F,11.35,3,Corfu.Weighted.1995
1093,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,139,1,F,12.33,2,Corfu.Weighted.1995
1094,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,141,2,F,9.98,4,Corfu.Weighted.1995
1095,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,141,3,R,11.9,4,Corfu.Weighted.1995
1096,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,142,4,F,9.12,4,Corfu.Weighted.1995
1097,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,142,5,F,9.58,4,Corfu.Weighted.1995
1098,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,142,6,F,10.23,4,Corfu.Weighted.1995
1099,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,142,7,F,12.42,4,Corfu.Weighted.1995
1100,Pontia_occidentalis,Corfu_WA,386,M,CTL,2.3,NA,59,1995-05-18,2,143,8,F,9.72,5,Corfu.Weighted.1995
1101,Pontia_occidentalis,Corfu_WA,387,F,U,2.4,104,102,1995-05-18,1,139,1,S,9.08,2,Corfu.Weighted.1995
1102,Pontia_occidentalis,Corfu_WA,388,M,CTL,2.3,53,50,1995-05-18,2,139,1,N,8.75,2,Corfu.Weighted.1995
1103,Pontia_occidentalis,Corfu_WA,388,M,CTL,2.3,53,50,1995-05-18,2,140,2,F,1.35,3,Corfu.Weighted.1995
1104,Pontia_occidentalis,Corfu_WA,388,M,CTL,2.3,53,50,1995-05-18,2,141,3,F,10.43,5,Corfu.Weighted.1995
1105,Pontia_occidentalis,Corfu_WA,392,M,CTL,2.4,78,77,1995-05-18,1,139,1,F,9.87,2,Corfu.Weighted.1995
1106,Pontia_occidentalis,Corfu_WA,392,M,CTL,2.4,78,77,1995-05-18,1,139,2,F,12.33,3,Corfu.Weighted.1995
1107,Pontia_occidentalis,Corfu_WA,392,M,CTL,2.4,78,77,1995-05-18,1,141,3,F,1.47,5,Corfu.Weighted.1995
1108,Pontia_occidentalis,Corfu_WA,393,F,U,2.5,103,100,1995-05-18,2,139,1,F,10.42,3,Corfu.Weighted.1995
1109,Pontia_occidentalis,Corfu_WA,393,F,U,2.5,103,100,1995-05-18,2,140,2,F,11.75,3,Corfu.Weighted.1995
1110,Pontia_occidentalis,Corfu_WA,394,M,CTL,2.5,78,76,1995-05-18,1,140,1,F,8.9,2,Corfu.Weighted.1995
1111,Pontia_occidentalis,Corfu_WA,394,M,CTL,2.5,78,76,1995-05-18,1,140,2,S,8.98,2,Corfu.Weighted.1995
1112,Pontia_occidentalis,Corfu_WA,394,M,CTL,2.5,78,76,1995-05-18,1,141,3,F,1.4,3,Corfu.Weighted.1995
1113,Pontia_occidentalis,Corfu_WA,394,M,CTL,2.5,78,76,1995-05-18,1,141,4,F,12.88,3,Corfu.Weighted.1995
1114,Pontia_occidentalis,Corfu_WA,394,M,CTL,2.5,78,76,1995-05-18,1,142,5,F,8.95,3,Corfu.Weighted.1995
1115,Pontia_occidentalis,Corfu_WA,394,M,CTL,2.5,78,76,1995-05-18,1,143,6,B,9.48,2,Corfu.Weighted.1995
1116,Pontia_occidentalis,Corfu_WA,395,F,U,2.4,78,76,1995-05-18,1,141,1,F,10.17,2,Corfu.Weighted.1995
1117,Pontia_occidentalis,Corfu_WA,396,M,CTL,2.4,65,61,1995-05-18,2,143,1,F,11.03,4,Corfu.Weighted.1995
1118,Pontia_occidentalis,Corfu_WA,397,F,U,2.6,107,104,1995-05-18,1,139,1,B,9.03,1,Corfu.Weighted.1995
1119,Pontia_occidentalis,Corfu_WA,399,M,U,2.4,75,70,1995-05-18,3,139,1,F,13.25,4,Corfu.Weighted.1995
1120,Pontia_occidentalis,Corfu_WA,400,M,CTL,2.4,88,80,1995-05-18,3,140,1,F,12.7,5,Corfu.Weighted.1995
