STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,TOBS
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/3/91,76,41,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/4/91,70,35,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/5/91,74,40,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/6/91,70,40,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/7/91,72,33,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/8/91,74,42,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/9/91,73,42,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/10/91,76,41,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/11/91,76,42,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/12/91,78,47,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/13/91,78,41,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/14/91,75,43,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/15/91,75,41,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/16/91,76,42,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/17/91,70,31,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/18/91,57,32,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/19/91,60,36,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/20/91,63,35,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/21/91,65,46,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/22/91,68,31,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/23/91,58,38,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/24/91,54,34,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/25/91,53,33,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/26/91,48,36,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/27/91,47,34,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/28/91,44,18,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/29/91,32,22,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/30/91,41,17,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/31/91,41,24,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/1/91,35,30,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/2/91,38,19,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/3/91,38,25,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/4/91,38,32,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/5/91,44,33,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/6/91,42,37,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/7/91,41,39,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/8/91,46,41,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/9/91,46,42,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/10/91,47,41,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/11/91,46,40,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/12/91,50,40,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/13/91,58,39,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/14/91,52,32,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/15/91,47,32,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/16/91,42,28,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/17/91,48,32,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/18/91,52,36,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/19/91,54,35,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/20/91,52,43,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/21/91,52,35,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/22/91,51,27,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/23/91,44,30,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/24/91,37,34,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/25/91,40,38,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/26/91,,,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/27/91,,,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/28/91,,,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/29/91,,,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,11/30/91,,,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/1/91,,,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/2/91,36,30,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/3/91,47,34,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/4/91,50,39,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/5/91,54,40,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/6/91,54,43,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/7/91,48,36,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/8/91,50,39,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/9/91,54,40,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/10/91,51,28,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/11/91,44,33,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/12/91,53,37,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/13/91,53,26,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/14/91,44,23,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/15/91,40,19,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/16/91,34,22,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/17/91,29,20,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/18/91,26,24,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/19/91,31,24,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/20/91,39,25,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/21/91,31,26,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/22/91,33,31,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/23/91,37,31,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/24/91,40,36,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/25/91,39,35,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/26/91,39,33,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/27/91,39,33,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/28/91,44,28,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/29/91,43,29,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/30/91,44,31,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/31/91,35,29,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,12/31/92,26,16,
